Month Name,Meter Name,Amount,Monetary Cost,Environmental Cost,Total Cost
7/1/2017,NG11,34792.98975,862.08,3776.1546,4638.2346
8/1/2017,NG11,47063.57863,1111.27,5107.9068,6219.1768
9/1/2017,NG11,100981.9156,2256.9,10959.7746,13216.6746
10/1/2017,NG11,94095.22014,2102.8,10212.3474,12315.1474
11/1/2017,NG11,86013.66656,2531.28,9335.2398,11866.5198
12/1/2017,NG11,61107.40956,1970.09,6632.1126,8602.2026
1/1/2018,NG11,53585.19488,1767.2,5815.7112,7582.9112
2/1/2018,NG11,99448.64141,3054.45,10793.3652,13847.8152
3/1/2018,NG11,70913.56703,2066.23,7696.395,9762.625
4/1/2018,NG11,90871.62314,1959.88,9862.4838,11822.3638
5/1/2018,NG11,40127.07295,945.3,4355.0736,5300.3736
6/1/2018,NG11,21278.02562,556.51,2309.3478,2865.8578
7/1/2018,NG11,31090.92211,774.98,3374.3616,4149.3416
8/1/2018,NG11,49629.68138,1142.33,5386.4112,6528.7412
9/1/2018,NG11,95045.71539,2115.5,10315.5066,12431.0066
10/1/2018,NG11,90232.00196,2049.9,9793.0644,11842.9644
11/1/2018,NG11,95382.37354,2756.94,10352.0448,13108.9848
12/1/2018,NG11,58739.66848,2149.57,6375.1368,8524.7068
1/1/2019,NG11,53975.76522,1870.8,5858.1006,7728.9006
2/1/2019,NG11,83089.51658,2403.37,9017.8758,11421.2458
3/1/2019,NG11,73208.93686,2141.4,7945.5162,10086.9162
4/1/2019,NG11,100562.0452,2149.68,10914.2052,13063.8852
5/1/2019,NG11,63527.01182,1377.46,6894.717,8272.177
6/1/2019,NG11,46220.90775,1042.36,5016.45,6058.81
7/1/2019,NG11,45825.9424,976.44,4973.5836,5950.0236
8/1/2019,NG11,31106.15816,1345,3376.0152,4721.0152
12/1/2019,NG11,39535.79693,1084.94,4290.9012,5375.8412
12/1/2019,NG11,59173.60296,1749.94,6422.2326,8172.1726
1/1/2020,NG11,56724.7006,1630.71,6156.4482,7787.1582
2/1/2020,NG11,72690.32509,1891.79,7889.2302,9781.0202
3/1/2020,NG11,64849.32533,1473.22,7038.2304,8511.4504
4/1/2020,NG11,235639.9012,4646.74,25574.4822,30221.2222
5/1/2020,NG11,6383.319786,250.6,692.7948,943.3948
6/1/2020,NG11,46310.56606,899.8,5026.1808,5925.9808
7/1/2020,NG11,51091.17037,940.55,5545.0296,6485.5796
8/1/2020,NG11,46070.30524,925.51,5000.1048,5925.6148
9/1/2020,NG11,45148.81709,1021.62,4900.0938,5921.7138
10/1/2020,NG11,38747.33124,835.06,4205.3274,5040.3874
11/1/2020,NG11,77600.14285,1842.48,8422.1028,10264.5828
12/1/2020,NG11,63374.06529,1489.61,6878.1174,8367.7274
1/1/2021,NG11,54627.39944,1235.47,5928.8238,7164.2938
12/1/2016,NG12,122.767419,15.93,13.3242,29.2542
1/1/2017,NG12,615.009099,32.71,66.7482,99.4582
2/1/2017,NG12,369.767262,23.53,40.1316,63.6616
3/1/2017,NG12,0,12.39,0,12.39
4/1/2017,NG12,3693.570606,122.23,400.8708,523.1008
5/1/2017,NG12,369.767262,23.25,40.1316,63.3816
6/1/2017,NG12,4629.708801,150.59,502.4718,653.0618
7/1/2017,NG12,305.893044,21.35,33.1992,54.5492
8/1/2017,NG12,336.658149,22.14,36.5382,58.6782
9/1/2017,NG12,275.42094,20.43,29.892,50.322
10/1/2017,NG12,674.488302,31.94,73.2036,105.1436
11/1/2017,NG12,122.767419,15.97,13.3242,29.2942
12/1/2017,NG12,122.474418,16.11,13.2924,29.4024
1/1/2018,NG12,246.12084,20.17,26.712,46.882
2/1/2018,NG12,2310.605886,88.58,250.7748,339.3548
3/1/2018,NG12,30.765105,13.77,3.339,17.109
4/1/2018,NG12,337.537152,21.48,36.6336,58.1136
5/1/2018,NG12,338.123154,21.63,36.6972,58.3272
6/1/2018,NG12,1992.992802,69.09,216.3036,285.3936
7/1/2018,NG12,0,12.03,0,12.03
8/1/2018,NG12,1801.95615,63.17,195.57,258.74
9/1/2018,NG12,613.251093,29.62,66.5574,96.1774
10/1/2018,NG12,0,12.03,0,12.03
11/1/2018,NG12,306.186045,23.66,33.231,56.891
12/1/2018,NG12,122.767419,19.07,13.3242,32.3942
1/1/2019,NG12,246.413841,23.08,26.7438,49.8238
2/1/2019,NG12,431.297472,27.75,46.8096,74.5596
3/1/2019,NG12,370.060263,25.83,40.1634,65.9934
4/1/2019,NG12,339.295158,24.82,36.8244,61.6444
5/1/2019,NG12,368.888259,19.06,40.0362,59.0962
6/1/2019,NG12,827.141823,37.99,89.7714,127.7614
7/1/2019,NG12,672.437295,32.93,72.981,105.911
8/1/2019,NG12,61.237209,17.04,6.6462,23.6862
9/1/2019,NG12,367.130253,25.07,39.8454,64.9154
10/1/2019,NG12,703.495401,46.71,76.3518,123.0618
12/1/2019,NG12,0,5.82,0,5.82
12/1/2019,NG12,153.239523,20.35,16.6314,36.9814
1/1/2020,NG12,30.765105,16.96,3.339,20.299
2/1/2020,NG12,184.59063,20.79,20.034,40.824
3/1/2020,NG12,430.418469,26.91,46.7142,73.6242
4/1/2020,NG12,677.125311,33.11,73.4898,106.5998
5/1/2020,NG12,337.537152,24.49,36.6336,61.1236
6/1/2020,NG12,1012.904457,40.66,109.9326,150.5926
7/1/2020,NG12,581.899986,30.11,63.1548,93.2648
8/1/2020,NG12,428.074461,27.29,46.4598,73.7498
9/1/2020,NG12,1194.565077,49.23,129.6486,178.8786
10/1/2020,NG12,30.765105,17.45,3.339,20.789
11/1/2020,NG12,0,16.7,0,16.7
12/1/2020,NG12,1318.5045,45,143.1,188.1
1/1/2020,NG12,30.765105,18.07,3.339,21.409
7/1/2017,NG13,0,2.89,0,2.89
7/1/2017,NG13,0,12.39,0,12.39
8/1/2017,NG13,0,12.39,0,12.39
9/1/2017,NG13,0,12.44,0,12.44
10/1/2017,NG13,0,12.44,0,12.44
11/1/2017,NG13,0,12.44,0,12.44
12/1/2017,NG13,0,12.5,0,12.5
1/1/2018,NG13,0,13.04,0,13.04
2/1/2018,NG13,0,13.04,0,13.04
3/1/2018,NG13,0,12.9,0,12.9
4/1/2018,NG13,95.456,14.62,10.3934,25.0134
5/1/2018,NG13,0,12.03,0,12.03
6/1/2018,NG13,0,12.03,0,12.03
7/1/2018,NG13,0,12.03,0,12.03
8/1/2018,NG13,0,12.03,0,12.03
9/1/2018,NG13,0,12.03,0,12.03
10/1/2018,NG13,0,12.03,0,12.03
11/1/2018,NG13,0,14.93,0,14.93
12/1/2018,NG13,0,14.99,0,14.99
1/1/2019,NG13,0,15.46,0,15.46
2/1/2019,NG13,0,15.46,0,15.46
3/1/2019,NG13,0,15.46,0,15.46
4/1/2019,NG13,96.064,16.36,10.4596,26.8196
5/1/2019,NG13,0,15.46,0,15.46
6/1/2019,NG13,0,15.46,0,15.46
7/1/2019,NG13,0,15.46,0,15.46
8/1/2019,NG13,0,15.46,0,15.46
9/1/2019,NG13,0,15.47,0,15.47
10/1/2019,NG13,0,15.75,0,15.75
11/1/2019,NG13,0,15.79,0,15.79
12/1/2019,NG13,0,16.2,0,16.2
1/1/2020,NG13,0,16.2,0,16.2
2/1/2020,NG13,0,16.2,0,16.2
3/1/2020,NG13,0,16.2,0,16.2
4/1/2020,NG13,0,16.2,0,16.2
5/1/2020,NG13,0,16.2,0,16.2
6/1/2020,NG13,0,16.2,0,16.2
7/1/2020,NG13,0,16.46,0,16.46
8/1/2020,NG13,0,16.67,0,16.67
9/1/2020,NG13,0,16.67,0,16.67
10/1/2020,NG13,0,16.67,0,16.67
11/1/2020,NG13,0,16.68,0,16.68
12/1/2020,NG13,0,17.19,0,17.19
1/1/2020,NG13,0,17.19,0,17.19
10/1/2017,NG14,0,4.56,0,4.56
10/1/2017,NG14,0,12.44,0,12.44
11/1/2017,NG14,0,12.44,0,12.44
12/1/2017,NG14,0,12.5,0,12.5
1/1/2018,NG14,0,13.04,0,13.04
2/1/2018,NG14,0,13.04,0,13.04
3/1/2018,NG14,0,12.9,0,12.9
4/1/2018,NG14,0,12.03,0,12.03
5/1/2018,NG14,0,12.03,0,12.03
6/1/2018,NG14,0,12.03,0,12.03
7/1/2018,NG14,0,12.03,0,12.03
8/1/2018,NG14,0,12.03,0,12.03
9/1/2018,NG14,0,12.03,0,12.03
10/1/2018,NG14,0,12.03,0,12.03
11/1/2018,NG14,0,14.93,0,14.93
12/1/2018,NG14,0,14.99,0,14.99
1/1/2019,NG14,0,15.46,0,15.46
2/1/2019,NG14,0,15.46,0,15.46
3/1/2019,NG14,0,15.46,0,15.46
4/1/2019,NG14,0,15.46,0,15.46
5/1/2019,NG14,0,15.46,0,15.46
6/1/2019,NG14,0,15.46,0,15.46
7/1/2019,NG14,0,15.46,0,15.46
8/1/2019,NG14,0,15.46,0,15.46
9/1/2019,NG14,0,15.47,0,15.47
10/1/2019,NG14,0,15.75,0,15.75
11/1/2019,NG14,0,15.79,0,15.79
12/1/2019,NG14,0,16.2,0,16.2
1/1/2020,NG14,0,16.2,0,16.2
2/1/2020,NG14,0,16.2,0,16.2
3/1/2020,NG14,0,16.2,0,16.2
4/1/2020,NG14,0,16.2,0,16.2
5/1/2020,NG14,0,16.2,0,16.2
6/1/2020,NG14,0,16.2,0,16.2
7/1/2020,NG14,0,16.46,0,16.46
8/1/2020,NG14,0,16.67,0,16.67
9/1/2020,NG14,0,16.67,0,16.67
10/1/2020,NG14,0,16.67,0,16.67
11/1/2020,NG14,0,16.68,0,16.68
12/1/2020,NG14,0,17.19,0,17.19
1/1/2020,NG14,0,17.19,0,17.19
3/1/2017,NG15,16251.00746,544.28,1763.7552,2308.0352
4/1/2017,NG15,20190.69891,625.21,2191.338,2816.548
5/1/2017,NG15,7732.882392,251.92,839.2656,1091.1856
6/1/2017,NG15,245.241837,32.08,26.6166,58.6966
7/1/2017,NG15,2142.130311,87.54,232.4898,320.0298
8/1/2017,NG15,4375.969935,151.56,474.933,626.493
9/1/2017,NG15,17503.58674,532.39,1899.7002,2432.0902
10/1/2017,NG15,37872.43026,1189.19,4110.3726,5299.5626
12/1/2017,NG15,13385.45768,446.93,1452.7512,1899.6812
1/1/2018,NG15,10033.81925,330.28,1088.991,1419.271
2/1/2018,NG15,25170.25091,885.84,2731.779,3617.619
3/1/2018,NG15,18528.79724,595.57,2010.9684,2606.5384
4/1/2018,NG15,17523.80381,513.83,1901.8944,2415.7244
5/1/2018,NG15,5842.43994,190.03,634.092,824.122
6/1/2018,NG15,4568.178591,154.85,495.7938,650.6438
7/1/2018,NG15,12185.91159,377.3,1322.562,1699.862
8/1/2018,NG15,6688.626828,213.91,725.9304,939.8404
9/1/2018,NG15,9013.882764,282.64,978.2952,1260.9352
10/1/2018,NG15,25386.48564,762.15,2755.2474,3517.3974
11/1/2018,NG15,18898.8575,605.98,2051.1318,2657.1118
12/1/2018,NG15,12582.63494,468.99,1365.6192,1834.6092
1/1/2019,NG15,10043.19528,352.37,1090.0086,1442.3786
2/1/2019,NG15,14541.34663,468.59,1578.2022,2046.7922
3/1/2019,NG15,12273.51889,392.72,1332.0702,1724.7902
4/1/2019,NG15,14678.7641,436.67,1593.1164,2029.7864
5/1/2019,NG15,9071.017959,277.51,984.4962,1262.0062
6/1/2019,NG15,4747.788204,160.3,515.2872,675.5872
7/1/2019,NG15,16324.84372,483.1,1771.7688,2254.8688
9/1/2019,NG15,13250.09122,376.67,1438.0596,1814.7296
10/1/2019,NG15,29647.59919,880.52,3217.7148,4098.2348
12/1/2019,NG15,3825.128055,119.05,415.149,534.199
12/1/2019,NG15,5825.445882,191.16,632.2476,823.4076
1/1/2020,NG15,5355.472278,172.28,581.2404,753.5204
2/1/2020,NG15,15774.00184,448.36,1711.9848,2160.3448
3/1/2020,NG15,12191.47861,458.03,1323.1662,1781.1962
8/1/2020,NG15,1896.302472,80.29,205.8096,286.0996
9/1/2020,NG15,9556.520616,293.32,1037.1888,1330.5088
10/1/2020,NG15,11394.51589,348.08,1236.6702,1584.7502
11/1/2020,NG15,11589.36155,388.53,1257.8172,1646.3472
12/1/2020,NG15,14072.83803,466.64,1527.354,1993.994
1/1/2021,NG15,5002.406073,174.65,542.9214,717.5714
7/1/2009,NG16,0,0,0,0
8/1/2009,NG16,0,0,0,0
9/1/2009,NG16,0,0,0,0
10/1/2009,NG16,0,0,0,0
11/1/2009,NG16,0,0,0,0
12/1/2009,NG16,1594101.241,49847.96,173011.08,222859.04
1/1/2010,NG16,387192.0315,13949.33,42022.746,55972.076
2/1/2010,NG16,757554.3785,27757.32,82218.9318,109976.2518
3/1/2010,NG16,586411.6154,21100.59,63644.4564,84745.0464
4/1/2010,NG16,691147.7529,17188.03,75011.6844,92199.7144
5/1/2010,NG16,645486.477,17116.4,70055.9724,87172.3724
6/1/2010,NG16,631495.3863,16567.38,68537.4906,85104.8706
7/1/2010,NG16,677095.1319,19353.69,73486.5246,92840.2146
8/1/2010,NG16,640957.8536,18538.2,69564.4716,88102.6716
9/1/2010,NG16,544139.4821,15031.87,59056.575,74088.445
10/1/2010,NG16,653782.8003,16558.96,70956.3894,87515.3494
11/1/2010,NG16,742053.1606,20666.63,80536.5528,101203.1828
12/1/2010,NG16,764034.6816,24073.26,82922.2524,106995.5124
1/1/2011,NG16,681113.6406,21942.22,73922.6616,95864.8816
2/1/2011,NG16,626095.6708,20336.69,67951.4484,88288.1384
3/1/2011,NG16,663803.4345,20320.61,72043.9494,92364.5594
4/1/2011,NG16,739817.856,19498.27,80293.9506,99792.2206
5/1/2011,NG16,574352.8662,15434.26,62335.6956,77769.9556
6/1/2011,NG16,610444.4364,16277.1,66252.7878,82529.8878
7/1/2011,NG16,712445.1165,19077.15,77323.131,96400.281
8/1/2011,NG16,740994.255,19908.47,80421.6276,100330.0976
9/1/2011,NG16,684904.4876,17066.84,74334.09,91400.93
10/1/2011,NG16,716574.9656,17580.14,77771.352,95351.492
11/1/2011,NG16,683357.4423,19460.33,74166.186,93626.516
12/1/2011,NG16,773440.8927,21701.5,83943.1278,105644.6278
1/1/2012,NG16,684445.941,19144.59,74284.323,93428.913
2/1/2012,NG16,629760.5273,16498,68349.2028,84847.2028
3/1/2012,NG16,759077.6907,18704,82384.26,101088.26
4/1/2012,NG16,672753.1501,13165.08,73015.2804,86180.3604
5/1/2012,NG16,688444.5256,13107.89,74718.2976,87826.1876
6/1/2012,NG16,727465.2268,14961.99,78953.2944,93915.2844
7/1/2012,NG16,655858.4194,14332.8,71181.6606,85514.4606
8/1/2012,NG16,652858.9682,14831.9,70856.124,85688.024
9/1/2012,NG16,791935.7018,16893.61,85950.4074,102844.0174
10/1/2012,NG16,658986.7911,14991.03,71521.1892,86512.2192
11/1/2012,NG16,697342.38,20043.37,75684,95727.37
12/1/2012,NG16,768801.5149,21844.82,83439.6066,105284.4266
1/1/2013,NG16,565292.9823,16175.38,61352.4078,77527.7878
2/1/2013,NG16,627688.7173,17785.48,68124.345,85909.825
3/1/2013,NG16,731502.7806,20890.46,79391.4984,100281.9584
4/1/2013,NG16,583929.0179,14806.31,63375.015,78181.325
5/1/2013,NG16,677971.4979,17597.67,73581.6384,91179.3084
6/1/2013,NG16,653481.5953,16948.93,70923.699,87872.629
7/1/2013,NG16,637318.7811,15509.2,69169.5156,84678.7156
8/1/2013,NG16,692560.0177,15960.31,75164.9604,91125.2704
9/1/2013,NG16,746672.6144,17483.12,81037.9116,98521.0316
10/1/2013,NG16,668094.4342,15364.99,72509.6604,87874.6504
11/1/2013,NG16,738235.3576,19958.21,80122.1988,100080.4088
12/1/2013,NG16,709235.5836,20245.27,76974.7938,97220.0638
1/1/2014,NG16,547950.2531,18007.48,59470.1658,77477.6458
2/1/2014,NG16,626494.7382,22456.65,67994.76,90451.41
3/1/2014,NG16,845890.664,27859.12,91806.2502,119665.3702
4/1/2014,NG16,631430.926,16884,68530.4946,85414.4946
5/1/2014,NG16,244828.4126,6785.2,26571.7302,33356.9302
6/1/2014,NG16,0,102,0,102
7/1/2009,NG2,13919968.57,268097.19,1510762.763,1778859.953
8/1/2009,NG2,14695336.23,255595.91,1594915.008,1850510.918
9/1/2009,NG2,14364811.77,221957.56,1559042.509,1781000.069
10/1/2009,NG2,13126174.95,242869.33,1424610.712,1667480.042
11/1/2009,NG2,10528379.15,217613,1142666.602,1360279.602
12/1/2009,NG2,14436025.37,294206.3,1566771.467,1860977.767
1/1/2010,NG2,15298578.41,401777.4,1660386.12,2062163.52
2/1/2010,NG2,14033191.77,341098.63,1523051.11,1864149.74
3/1/2010,NG2,12891550.29,292115.78,1399146.417,1691262.197
4/1/2010,NG2,12498309.26,235260.45,1356467.16,1591727.61
5/1/2010,NG2,8603659.389,175302.75,933772.815,1109075.565
6/1/2010,NG2,13353479.85,267077.66,1449280.58,1716358.24
7/1/2010,NG2,13778754.68,305442.27,1495436.531,1800878.801
8/1/2010,NG2,13591612.89,305123.91,1475125.648,1780249.558
9/1/2010,NG2,14930467.49,275179.8,1620434.285,1895614.085
10/1/2010,NG2,9652423.652,184422.82,1047597.353,1232020.173
11/1/2010,NG2,13349146.66,230547,1448810.29,1679357.29
12/1/2010,NG2,15326322.68,318732.3,1663397.262,1982129.562
1/1/2011,NG2,12325798.47,243809,1337744.21,1581553.21
2/1/2011,NG2,13881421.65,291278.56,1506579.187,1797857.747
3/1/2011,NG2,14493637.57,276606.19,1573024.238,1849630.428
4/1/2011,NG2,12496261.77,252763.83,1356244.942,1609008.772
5/1/2011,NG2,7776677.251,161165.1,844018.746,1005183.846
6/1/2011,NG2,14049962.86,288285.4,1524871.31,1813156.71
7/1/2011,NG2,14637628.22,302658.94,1588651.839,1891310.779
8/1/2011,NG2,13940518.19,289835.15,1512993.056,1802828.206
9/1/2011,NG2,14238180.84,269878.74,1545298.994,1815177.734
10/1/2011,NG2,13453359.49,250286.61,1460120.723,1710407.333
11/1/2011,NG2,12185259.96,217774.92,1322491.277,1540266.197
12/1/2011,NG2,14332922.42,248655.95,1555581.493,1804237.443
1/1/2012,NG2,12172287.04,198919.38,1321083.3,1520002.68
2/1/2012,NG2,14599888.23,217361.98,1584555.84,1801917.82
3/1/2012,NG2,14358551.22,201819.72,1558363.039,1760182.759
4/1/2012,NG2,13155870.01,167251.02,1427833.579,1595084.599
5/1/2012,NG2,5023657.729,61057.1,545227.8858,606284.9858
6/1/2012,NG2,14615835.98,197930,1586286.682,1784216.682
7/1/2012,NG2,15587709.75,230309.97,1691766.137,1922076.107
8/1/2012,NG2,14953007.76,233385.19,1622880.628,1856265.818
9/1/2012,NG2,15210135.18,216945.1,1650787.195,1867732.295
10/1/2012,NG2,13452317,210381.9,1460007.578,1670389.478
11/1/2012,NG2,14788788.02,253960.55,1605057.523,1859018.073
12/1/2012,NG2,12725391.77,228492.97,1381112.891,1609605.861
1/1/2013,NG2,11496707.31,193117,1247761.245,1440878.245
2/1/2013,NG2,15171786.63,252747.96,1646625.147,1899373.107
3/1/2013,NG2,15755750.51,273780.77,1710003.946,1983784.716
4/1/2013,NG2,14277858.45,275311.2,1549605.287,1824916.487
5/1/2013,NG2,7994511.482,159217.3,867660.7422,1026878.042
6/1/2013,NG2,9147755.507,182998.37,992824.6836,1175823.054
7/1/2013,NG2,3324413.665,64601.86,360805.4394,425407.2994
8/1/2013,NG2,4203108.721,86033.82,456172.0176,542205.8376
9/1/2013,NG2,12622542.27,232665.86,1369950.424,1602616.284
10/1/2013,NG2,11873661.89,208296.84,1288672.899,1496969.739
11/1/2013,NG2,12021417.9,215507.04,1304709.162,1520216.202
12/1/2013,NG2,12688073.7,221920.77,1377062.684,1598983.454
1/1/2014,NG2,12137487.9,205650.81,1317306.478,1522957.288
2/1/2014,NG2,10183375.16,141436.52,1105222.61,1246659.13
3/1/2014,NG2,5567716.928,153454.33,604275.7476,757730.0776
4/1/2014,NG2,6597926.61,158223.05,716086.5192,874309.5692
5/1/2014,NG2,7574170.489,170038,822040.2714,992078.2714
6/1/2014,NG2,4185099.708,86174.96,454217.4624,540392.4224
7/1/2014,NG2,7321889.889,144412,794659.74,939071.74
8/1/2014,NG2,14692242.14,259806,1594579.2,1854385.2
9/1/2014,NG2,14143949.37,257522,1535071.86,1792593.86
10/1/2014,NG2,5183949.493,95657,562624.68,658281.68
11/1/2014,NG2,13333772.31,233972,1447141.68,1681113.68
12/1/2014,NG2,14056869.48,273363,1525620.9,1798983.9
1/1/2015,NG2,14417700.21,226325,1564782.6,1791107.6
2/1/2015,NG2,12563238.28,263491,1363514.04,1627005.04
3/1/2015,NG2,14362967.62,210955,1558842.36,1769797.36
4/1/2015,NG2,13457184.33,183646,1460535.84,1644181.84
5/1/2015,NG2,9685294.556,129959,1051164.9,1181123.9
6/1/2015,NG2,11135796.01,160738,1208590.8,1369328.8
7/1/2015,NG2,179661553.3,,19499037.19,19499037.19
8/1/2016,NG2,12058959.53,163417.68,1308783.632,1472201.312
9/1/2016,NG2,13483598.08,191967.91,1463402.578,1655370.488
10/1/2016,NG2,12736146.66,186906.27,1382280.142,1569186.412
11/1/2016,NG2,12129612.33,169813.04,1316451.725,1486264.765
12/1/2016,NG2,8428434.243,131652.69,914755.2702,1046407.96
1/1/2017,NG2,0,142.09,0,142.09
2/1/2017,NG2,0,142.09,0,142.09
3/1/2017,NG2,7818398.836,160040.74,848546.8752,1008587.615
4/1/2017,NG2,12692463.73,195851.85,1377539.144,1573390.994
5/1/2017,NG2,7718741.578,118287.43,837730.8684,956018.2984
6/1/2017,NG2,11513301.42,182101.93,1249562.238,1431664.168
7/1/2017,NG2,14180087.53,216457.5,1538994.008,1755451.508
8/1/2017,NG2,13999705.57,208595.56,1519416.784,1728012.344
9/1/2017,NG2,11710640.82,175038.14,1270979.888,1446018.028
10/1/2017,NG2,15169066.4,225507.99,1646329.916,1871837.906
11/1/2017,NG2,14401571.97,202848.63,1563032.169,1765880.799
12/1/2017,NG2,15275528.61,232423.61,1657884.478,1890308.088
1/1/2018,NG2,15263267.69,214946.97,1656553.775,1871500.745
2/1/2018,NG2,14721627.51,253602.63,1597768.454,1851371.084
3/1/2018,NG2,7275819.291,100133.5,789659.6034,889793.1034
3/1/2018,NG2,1341447.65,18532.49,145590.0672,164122.5572
4/1/2018,NG2,4308397.458,59682,467599.2204,527281.2204
5/1/2018,NG2,7224908.609,103257.92,784134.1626,887392.0826
6/1/2018,NG2,10566228.73,152893.1,1146774.494,1299667.594
7/1/2018,NG2,15156388.25,225427.67,1644953.93,1870381.6
8/1/2018,NG2,15948101.86,227542.68,1730880.233,1958422.913
9/1/2018,NG2,10047781.62,145972.47,1090506.365,1236478.835
10/1/2018,NG2,0,139.87,0,139.87
11/1/2018,NG2,12269205.04,186876.85,1331602.009,1518478.859
12/1/2018,NG2,15658177.08,322853.33,1699414.101,2022267.431
1/1/2019,NG2,14611124.82,256501.09,1585775.37,1842276.46
2/1/2019,NG2,14877022.64,224148.99,1614633.806,1838782.796
3/1/2019,NG2,16258111.57,236483.51,1764526.223,2001009.733
4/1/2019,NG2,14105840.78,199283.27,1530935.857,1730219.127
5/1/2019,NG2,7835600.046,106761.64,850413.7578,957175.3978
6/1/2019,NG2,14458225.76,201387.08,1569180.922,1770568.002
7/1/2019,NG2,14190713.5,179363.38,1540147.267,1719510.647
8/1/2019,NG2,16895623.14,204738.71,1833716.663,2038455.373
9/1/2019,NG2,16546186.05,208186.15,1795791.538,2003977.688
10/1/2019,NG2,11767284.65,156418.87,1277127.559,1433546.429
11/1/2019,NG2,9911897.427,137588.04,1075758.575,1213346.615
12/1/2019,NG2,3615240.305,48905.02,392369.4516,441274.4716
1/1/2020,NG2,966892.459,12074.59,104938.8234,117013.4134
2/1/2020,NG2,8865521.122,109934.28,962193.2064,1072127.486
2/1/2020,NG2,16628710.66,191389.1,1804748.103,1996137.203
3/1/2020,NG2,16746300.16,189.28,1817510.333,1817699.613
4/1/2020,NG2,4275731.07,45670.82,464053.8702,509724.6902
5/1/2020,NG2,0,171.5,0,171.5
6/1/2020,NG2,0,171.5,0,171.5
7/1/2020,NG2,0,173.21,0,173.21
8/1/2020,NG2,0,174.83,0,174.83
9/1/2020,NG2,5735972.753,79289.09,622536.8976,701825.9876
10/1/2020,NG2,10115662.63,122605,1097873.63,1220478.63
11/1/2020,NG2,11905314.79,181366.6,1292108.253,1473474.853
12/1/2020,NG2,10606173.26,158584.43,1151109.756,1309694.186
1/1/2021,NG2,11277402.8,151759.6,1223959.676,1375719.276
7/1/2009,NG3,0,0,0,0
8/1/2009,NG3,0,0,0,0
9/1/2009,NG3,0,0,0,0
10/1/2009,NG3,503930.6619,14576.66,54692.6292,69269.2892
11/1/2009,NG3,121754.2215,4508.84,13214.2356,17723.0756
12/1/2009,NG3,45415.155,1731.03,4929,6660.03
1/1/2010,NG3,398202.13,17099.17,43217.6946,60316.8646
2/1/2010,NG3,280922.6198,10121,30489.1086,40610.1086
3/1/2010,NG3,118879.5887,4551.77,12902.2458,17454.0158
4/1/2010,NG3,88550.17622,2304.87,9610.5324,11915.4024
5/1/2010,NG3,114647.7753,3140.84,12442.9584,15583.7984
6/1/2010,NG3,148265.538,3979.95,16091.5632,20071.5132
7/1/2010,NG3,206520.2898,5997.86,22414.071,28411.931
8/1/2010,NG3,192357.2075,5662.6,20876.9226,26539.5226
9/1/2010,NG3,228747.9317,5721.57,24826.4826,30548.0526
10/1/2010,NG3,112837.6151,2975.12,12246.498,15221.618
11/1/2010,NG3,104439.0344,3329.88,11334.9828,14664.8628
12/1/2010,NG3,246413.841,7905.46,26743.8,34649.26
1/1/2011,NG3,242189.9386,7999.83,26285.3712,34285.2012
2/1/2011,NG3,212203.9232,7094.72,23030.9274,30125.6474
3/1/2011,NG3,144074.1587,4894.37,15636.6642,20531.0342
4/1/2011,NG3,110677.6117,3037.43,12012.0684,15049.4984
5/1/2011,NG3,127404.4528,3533.89,13827.4668,17361.3568
6/1/2011,NG3,187521.519,5098.26,20352.0954,25450.3554
7/1/2011,NG3,282002.0355,7637.38,30606.2598,38243.6398
8/1/2011,NG3,185885.1084,5102.73,20174.4924,25277.2224
9/1/2011,NG3,220465.3794,5591.91,23927.5602,29519.4702
10/1/2011,NG3,118599.1868,3030.54,12871.8132,15902.3532
11/1/2011,NG3,91545.52544,3395.27,9935.6238,13330.8938
12/1/2011,NG3,123821.0506,4157.88,13438.5528,17596.4328
1/1/2012,NG3,210882.1957,5931.89,22887.4776,28819.3676
2/1/2012,NG3,178656.4807,4543.6,19389.9546,23933.5546
3/1/2012,NG3,73543.251,2191.16,7981.8,10172.96
4/1/2012,NG3,111294.3788,2298.79,12079.0074,14377.7974
5/1/2012,NG3,138326.0651,2749.48,15012.8118,17762.2918
6/1/2012,NG3,223778.9277,4702.85,24287.1864,28990.0364
7/1/2012,NG3,477855.3309,10473.45,51862.62,62336.07
8/1/2012,NG3,1474481.824,32567.79,160028.5392,192596.3292
9/1/2012,NG3,1025223.098,21325.43,111269.5674,132594.9974
10/1/2012,NG3,1345424.846,29819.87,146021.7204,175841.5904
11/1/2012,NG3,438187.6835,10773.03,47557.4088,58330.4388
12/1/2012,NG3,2317044.583,55434.45,251473.605,306908.055
1/1/2013,NG3,4867319.427,108503.86,528260.169,636764.029
2/1/2013,NG3,2467963.538,55842.4,267853.149,323695.549
3/1/2013,NG3,1361380.508,31592.69,147753.4212,179346.1112
4/1/2013,NG3,260693.2447,6856.87,28293.573,35150.443
5/1/2013,NG3,761954.6675,19522.43,82696.5042,102218.9342
6/1/2013,NG3,3527497.639,88780.91,382846.56,471627.47
7/1/2013,NG3,3533154.317,82991.35,383460.4908,466451.8408
8/1/2013,NG3,4737166.332,104854.62,514134.3864,618989.0064
9/1/2013,NG3,4908495.736,110645.88,532729.1184,643374.9984
10/1/2013,NG3,2799438.792,62030.62,303828.8388,365859.4588
